candidate_id,source_id,source_title,source_type,source_locator,source_path,source_hash,source_category,content_domain,content_kind,is_show,data_flag,create_time,current_usage,current_route,embedded_routes,claim_type,confirmed_stage,unverified_claims,cover_candidate,body_media_count,payload_status,image_rights_status,inventory_status,publication_blockers,required_approvers,manual_queue_id,last_verified_at
help-217,217,喜讯 | 钜豪照明中标南雁荡山宾月花园度假酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=217,商城系统/帮助文章/喜讯  钜豪照明中标南雁荡山宾月花园度假酒店！_217.md,59b9752b9f238c7f2adc216c475023891505fc49e541fef879df3cf2a97f10f6,公司新闻,project,project_record,1,1,2025-08-11 10:53:37,dedicated_route,/news/nanyandangshan-binyue-resort-hotel-bid,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-08/68995ae41e0d1_thumb.jpg,20,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-217,2025-08-11
help-218,218,喜讯 | 钜豪照明中标大连金州皇冠假日酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=218,商城系统/帮助文章/喜讯  钜豪照明中标大连金州皇冠假日酒店！_218.md,adafa276e73566b44d73e805a9035a2c86eb4b1bda5e8e37068f14f1bf5b3850,公司新闻,project,project_record,1,1,2025-08-12 09:27:23,dedicated_route,/news/dalian-jinzhou-crowne-plaza-hotel-bid,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-08/689a970ca7678_thumb.jpg,10,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-218,2025-08-12
help-219,219,喜讯 | 钜豪照明中标昆明官渡温德姆酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=219,商城系统/帮助文章/喜讯  钜豪照明中标昆明官渡温德姆酒店！_219.md,2d7b21f1611e628b87b8035e2ca3d257355d13a988e59aa3c1f48beeea778f30,公司新闻,project,project_record,1,1,2025-11-21 09:30:41,dedicated_route,/news/kunming-guandu-wyndham-hotel-bid,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-11/691fc2539ef2b_thumb.jpg,14,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-219,2025-11-21
help-220,220,喜讯 | 钜豪照明中标扬州经开区“一河两岸”户外亮化工程！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=220,商城系统/帮助文章/喜讯  钜豪照明中标扬州经开区“一河两岸”户外亮化工程！_220.md,fc1a8c35407973eaa4f412099529b8cec46b19a388199fbd87dfe9bebdeb526b,公司新闻,project,project_record,1,1,2025-12-10 16:29:57,dedicated_route,/cases/yangzhou-riverfront-lighting,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-12/69392f29784cf_thumb.png,4,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-220,2025-12-10
help-221,221,喜讯 | 钜豪照明中标宜昌首航国际大酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=221,商城系统/帮助文章/喜讯  钜豪照明中标宜昌首航国际大酒店！_221.md,e60e892ea92361ddccd671ee1a245bc4ab2ea59c8b56345ed870b127321e62bc,公司新闻,project,project_record,1,1,2025-12-11 09:58:13,dedicated_route,/news/yichang-shouhang-hotel-bid,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-12/693a2527c5f54_thumb.png,22,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-221,2025-12-11
help-222,222,钜豪照明荣获“十大家居照明品牌”,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=222,商城系统/帮助文章/钜豪照明荣获“十大家居照明品牌”_222.md,20b6ad3b7c3637cc32cb64159e8e0b8e66fd80723a8c3053eb6d5e6bdbd705b4,公司新闻,honor,honor_source_record,1,1,2026-01-20 11:05:11,dedicated_route,/news/home-lighting-brand-source-record-2025,[],honor_claim,来源记录存在；公开表述待签核,"[""证书原件、授予方、日期与获奖主体""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-01/696ef09fa3fe8_thumb.jpg,3,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-222,2026-01-20
help-223,223,双奖加冕，感恩同行！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=223,商城系统/帮助文章/双奖加冕，感恩同行！_223.md,8749ed104c0193be7f0a20482d776e480142825f4ac6beb0b091c61842e16976,公司新闻,honor,honor_source_record,1,1,2026-01-20 11:10:26,dedicated_route,/news/lighting-industry-top10-source-record-2026,"[""/about/history""]",honor_claim,来源记录存在；公开表述待签核,"[""证书原件、授予方、日期与获奖主体""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-01/696ef14c785bd_thumb.jpg,4,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-223,2026-01-20
help-224,224,“聚势拓界，达愿赴远”2026钜豪照明优秀经销商盛典暨春季新品品鉴会圆满召开！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=224,商城系统/帮助文章/“聚势拓界，达愿赴远”2026钜豪照明优秀经销商盛典暨春季新品品鉴会圆满召开！_224.md,ecdce229682799a7322a23138a7eba92fffffe06a690c8f74f6a2b302a532ace,公司新闻,company_dynamic,company_news_record,1,1,2026-03-17 10:06:09,dedicated_route,/news/dealer-conference-spring-2026,"[""/about/history""]",company_event,来源记录存在；公开表述待签核,"[""宣传性判断、未经复核的规模和行业地位""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-03/69b8b706cb14e_thumb.jpg,31,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-224,2026-03-17
help-225,225,载誉扬州｜钜豪照明亮相2026中国智慧道路照明大会，荣获优秀合作伙伴称号！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=225,商城系统/帮助文章/载誉扬州｜钜豪照明亮相2026中国智慧道路照明大会，荣获优秀合作伙伴称号！_225.md,efe4d252e76319af1bc6287534cdcab7f78e7c23e96a6c8e110d788ea5169fff,公司新闻,honor,honor_source_record,1,1,2026-03-28 10:52:42,embedded_reference,/about/history,"[""/about/history""]",honor_claim,来源记录存在；公开表述待签核,"[""证书原件、授予方、日期与获奖主体""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-03/69c74246c4113_thumb.jpg,8,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-225,2026-03-28
help-226,226,钜豪照明中标深圳华发冰雪世界 JW 万豪酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=226,商城系统/帮助文章/钜豪照明中标深圳华发冰雪世界 JW 万豪酒店！_226.md,a7d3164949f5ba26c325a2d36824c0098f71f5a767f343825d46a253398bd8a6,公司新闻,project,project_record,1,1,2026-03-28 11:02:07,dedicated_route,/cases/jw-marriott-shenzhen-huafa-snow-world,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",,13,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-226,2026-03-28
help-227,227,天罡2号系列IES文件,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=227,商城系统/帮助文章/天罡2号系列IES文件_227.md,b18f85dacfb794710084cf2cabaa2a0d357d81e8c5e6a1c1f5b4a9d08a292559,IES文件下载,ies_asset,missing_photometric_payload,1,1,2026-04-03 11:46:56,inventory_only,,[],photometric_asset,来源记录存在；公开表述待签核,"[""配光文件、对应型号和测试条件""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-04/69cf382719d95_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-227,2026-04-03
help-228,228,钜豪照明中标苏州金融街君悦酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=228,商城系统/帮助文章/钜豪照明中标苏州金融街君悦酒店！_228.md,95aacb81a9222a41d8bb564e3cc99f25d04556ad0053e094858acfb186b19999,公司新闻,project,project_record,1,1,2026-04-08 10:21:44,dedicated_route,/cases/grand-hyatt-suzhou-financial-street,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-04/69d5bb2b4c88b_thumb.jpg,23,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-228,2026-04-08
help-229,229,钜豪照明中标南通海门希尔顿逸林酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=229,商城系统/帮助文章/钜豪照明中标南通海门希尔顿逸林酒店！_229.md,b527f336b109401f7a16506458544f59e6ed1dc22893ec20e724a9845215063a,公司新闻,project,project_record,1,1,2026-04-10 14:44:50,dedicated_route,/cases/doubletree-nantong-haimen,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-04/69d89bb1a7ef5_thumb.jpg,11,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-229,2026-04-10
help-230,230,天玺系列IES文件,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=230,商城系统/帮助文章/天玺系列IES文件_230.md,46b0831d12f8b2aaed3ef1c28c0f99fb2b6dacc9ed69a4ea13a4e7fa08d9feaa,IES文件下载,ies_asset,missing_photometric_payload,1,1,2026-05-11 14:55:30,inventory_only,,[],photometric_asset,来源记录存在；公开表述待签核,"[""配光文件、对应型号和测试条件""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-05/6a017b0b854a6_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-230,2026-05-11
help-231,231,钜豪照明中标上饶广丰铂尔曼酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=231,商城系统/帮助文章/钜豪照明中标上饶广丰铂尔曼酒店！_231.md,2974176b5f555ace3336dc2595421835ea8cfa46ca5e52e376374911732893e9,公司新闻,project,project_record,1,1,2026-05-26 15:11:42,dedicated_route,/cases/pullman-shangrao-guangfeng,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-05/6a154778dcc70_thumb.jpg,19,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-231,2026-05-26
help-232,232,专卖为基，双线助飞 | 钜豪照明光亚展放大招！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=232,商城系统/帮助文章/专卖为基，双线助飞  钜豪照明光亚展放大招！_232.md,dc81fb7897ee0e87ebd65371a627b97bc6065e218b5d486a3dc22a9aec3619ea,公司新闻,company_dynamic,company_news_record,1,1,2026-06-11 16:30:57,dedicated_route,/news/guangzhou-international-lighting-exhibition-2026,"[""/about/history""]",company_event,来源记录存在；公开表述待签核,"[""宣传性判断、未经复核的规模和行业地位""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2026-06/6a2a71c2e9cb3_thumb.JPG,13,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-232,2026-06-11
